distance id optim_v-1 optim_v-2 optim_v-3 optim_v-4 optim_v-5 optim_v-6 optim_v-7 optim_v-8 optim_v-9 optim_v-10 optim_v-11 optim_v-12 optim_v-13 optim_v-14 optim_v-15 
448.4839 624 0.1057002 0.06098852 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
450.0647 625 0.1057002 0.06098952 0.1181526 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
449.173 626 0.1057002 0.06098952 0.1181506 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
448.458 627 0.1057002 0.06098952 0.1181516 0.3585428 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
449.4809 628 0.1057002 0.06098952 0.1181516 0.3585408 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
447.7992 629 0.1057002 0.06098952 0.1181516 0.3585418 0.04854717 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
449.3646 630 0.1057002 0.06098952 0.1181516 0.3585418 0.04854517 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
449.1741 631 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107508 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
449.3809 632 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107506 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
449.3685 633 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321582 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
449.6176 634 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321562 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
449.3129 635 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229514 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
449.4152 636 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229494 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
448.7145 637 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649689 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
448.4197 638 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649489 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
449.1556 639 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 1.2e-07 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
449.1102 640 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001465108 
448.7999 641 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098025 0.3382609 0.06977341 0.0007361627 0.0001465108 
448.6524 642 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098005 0.3382609 0.06977341 0.0007361627 0.0001465108 
448.0514 643 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382619 0.06977341 0.0007361627 0.0001465108 
449.2076 644 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382599 0.06977341 0.0007361627 0.0001465108 
448.3221 645 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977441 0.0007361627 0.0001465108 
448.7318 646 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977241 0.0007361627 0.0001465108 
449.137 647 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007371627 0.0001465108 
448.1587 648 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007351627 0.0001465108 
448.4139 649 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001475108 
448.1008 650 0.1057002 0.06098952 0.1181516 0.3585418 0.04854617 1.107507 0.3321572 0.0229504 0.01649589 8.006774e-08 0.9098015 0.3382609 0.06977341 0.0007361627 0.0001455108 
435.5019 651 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
440.4482 652 0.1037174 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
439.5509 653 0.1037154 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
439.6286 654 0.1037164 0.06323109 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
439.3534 655 0.1037164 0.06322909 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
439.5442 656 0.1037164 0.06323009 0.1175652 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
439.5362 657 0.1037164 0.06323009 0.1175632 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
438.4691 658 0.1037164 0.06323009 0.1175642 0.3870018 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
438.0786 659 0.1037164 0.06323009 0.1175642 0.3869998 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
439.9682 660 0.1037164 0.06323009 0.1175642 0.3870008 0.04686924 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
437.7826 661 0.1037164 0.06323009 0.1175642 0.3870008 0.04686724 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
440.0008 662 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090136 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
438.6091 663 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090134 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
435.1011 664 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059838 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
436.5883 665 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059818 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
440.2048 666 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455173 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
438.3972 667 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02454973 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
439.6166 668 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529303 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
438.2682 669 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529103 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
436.4735 670 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 1.2e-07 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
435.8857 671 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001436859 
438.953 672 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506661 0.3262184 0.06846951 0.0006951146 0.0001436859 
437.4914 673 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506641 0.3262184 0.06846951 0.0006951146 0.0001436859 
437.7859 674 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262194 0.06846951 0.0006951146 0.0001436859 
436.7765 675 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262174 0.06846951 0.0006951146 0.0001436859 
437.6975 676 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06847051 0.0006951146 0.0001436859 
441.6851 677 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846851 0.0006951146 0.0001436859 
438.0014 678 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006961146 0.0001436859 
438.2798 679 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006941146 0.0001436859 
440.9585 680 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001446859 
438.8562 681 0.1037164 0.06323009 0.1175642 0.3870008 0.04686824 1.090135 0.3059828 0.02455073 0.01529203 8.008927e-08 0.9506651 0.3262184 0.06846951 0.0006951146 0.0001426859 
439.105 682 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
436.3552 683 0.1030383 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
436.1038 684 0.1030363 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
436.0531 685 0.1030373 0.06399818 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
441.4525 686 0.1030373 0.06399618 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
436.1227 687 0.1030373 0.06399718 0.1173641 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
440.1365 688 0.1030373 0.06399718 0.1173621 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
436.3171 689 0.1030373 0.06399718 0.1173631 0.3967452 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
435.266 690 0.1030373 0.06399718 0.1173631 0.3967432 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
432.2366 691 0.1030373 0.06399718 0.1173631 0.3967442 0.04629477 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
439.1372 692 0.1030373 0.06399718 0.1173631 0.3967442 0.04629277 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
436.6292 693 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084188 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
439.9524 694 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084186 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
441.9462 695 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970226 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
437.0535 696 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970206 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
434.425 697 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509963 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
438.1619 698 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509763 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
439.9685 699 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01488087 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
435.6883 700 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487887 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
441.2993 701 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 1.2e-07 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
436.9169 702 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001427188 
437.7653 703 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646564 0.3220954 0.0680231 0.0006810611 0.0001427188 
438.2252 704 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646544 0.3220954 0.0680231 0.0006810611 0.0001427188 
435.8953 705 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220964 0.0680231 0.0006810611 0.0001427188 
441.6225 706 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220944 0.0680231 0.0006810611 0.0001427188 
437.2029 707 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680241 0.0006810611 0.0001427188 
433.9074 708 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680221 0.0006810611 0.0001427188 
437.5579 709 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006820611 0.0001427188 
437.4912 710 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006800611 0.0001427188 
437.0627 711 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001437188 
435.7974 712 0.1030373 0.06399718 0.1173631 0.3967442 0.04629377 1.084187 0.2970216 0.02509863 0.01487987 8.009664e-08 0.9646554 0.3220954 0.0680231 0.0006810611 0.0001417188 
438.8663 713 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
437.441 714 0.1028324 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
434.7314 715 0.1028304 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
435.3532 716 0.1028314 0.06423071 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
436.9213 717 0.1028314 0.06422871 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
441.3545 718 0.1028314 0.06422971 0.1173032 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
438.3922 719 0.1028314 0.06422971 0.1173012 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
435.4686 720 0.1028314 0.06422971 0.1173022 0.3996987 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
437.9911 721 0.1028314 0.06422971 0.1173022 0.3996967 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
435.5083 722 0.1028314 0.06422971 0.1173022 0.3996977 0.04612063 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
435.9361 723 0.1028314 0.06422971 0.1173022 0.3996977 0.04611863 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
439.6481 724 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082385 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
440.6998 725 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082383 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
438.1274 726 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943062 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
431.3682 727 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943042 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
436.872 728 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526572 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
441.3533 729 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526372 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
440.2735 730 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475593 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
434.2728 731 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475393 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
438.7964 732 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 1.2e-07 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
437.0703 733 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001424256 
439.2402 734 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688973 0.3208456 0.06788778 0.000676801 0.0001424256 
436.8794 735 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688953 0.3208456 0.06788778 0.000676801 0.0001424256 
435.1131 736 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208466 0.06788778 0.000676801 0.0001424256 
436.5356 737 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208446 0.06788778 0.000676801 0.0001424256 
435.8249 738 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788878 0.000676801 0.0001424256 
439.5905 739 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788678 0.000676801 0.0001424256 
439.6213 740 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000677801 0.0001424256 
440.427 741 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000675801 0.0001424256 
435.1458 742 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001434256 
440.7278 743 0.1028314 0.06422971 0.1173022 0.3996977 0.04611963 1.082384 0.2943052 0.02526472 0.01475493 8.009888e-08 0.9688963 0.3208456 0.06788778 0.000676801 0.0001414256 
442.1904 744 0.1027664 0.06430313 0.1172829 0.4006302 0.04606465 1.081815 0.2934475 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
441.2689 745 0.1027674 0.06430313 0.1172829 0.4006302 0.04606465 1.081815 0.2934475 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
436.8339 746 0.1027654 0.06430313 0.1172829 0.4006302 0.04606465 1.081815 0.2934475 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
436.4078 747 0.1027664 0.06430413 0.1172829 0.4006302 0.04606465 1.081815 0.2934475 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
441.5279 748 0.1027664 0.06430213 0.1172829 0.4006302 0.04606465 1.081815 0.2934475 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
439.0851 749 0.1027664 0.06430313 0.1172839 0.4006302 0.04606465 1.081815 0.2934475 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
442.0845 750 0.1027664 0.06430313 0.1172819 0.4006302 0.04606465 1.081815 0.2934475 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
438.8079 751 0.1027664 0.06430313 0.1172829 0.4006312 0.04606465 1.081815 0.2934475 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
443.3359 752 0.1027664 0.06430313 0.1172829 0.4006292 0.04606465 1.081815 0.2934475 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
438.8898 753 0.1027664 0.06430313 0.1172829 0.4006302 0.04606565 1.081815 0.2934475 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
439.7949 754 0.1027664 0.06430313 0.1172829 0.4006302 0.04606365 1.081815 0.2934475 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
438.8539 755 0.1027664 0.06430313 0.1172829 0.4006302 0.04606465 1.081816 0.2934475 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
441.9482 756 0.1027664 0.06430313 0.1172829 0.4006302 0.04606465 1.081814 0.2934475 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
437.1908 757 0.1027664 0.06430313 0.1172829 0.4006302 0.04606465 1.081815 0.2934485 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
438.6919 758 0.1027664 0.06430313 0.1172829 0.4006302 0.04606465 1.081815 0.2934465 0.02531716 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
436.5511 759 0.1027664 0.06430313 0.1172829 0.4006302 0.04606465 1.081815 0.2934475 0.02531816 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
441.3398 760 0.1027664 0.06430313 0.1172829 0.4006302 0.04606465 1.081815 0.2934475 0.02531616 0.01471548 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
438.2957 761 0.1027664 0.06430313 0.1172829 0.4006302 0.04606465 1.081815 0.2934475 0.02531716 0.01471648 8.009958e-08 0.9702353 0.320451 0.06784506 0.000675456 0.000142333 
